season,lg,team,abbreviation,playoffs,franchise_id
1969,NBA,Philadelphia 76ers,PHI,True,PHI
1969,NBA,Phoenix Suns,PHO,False,PHO
1969,NBA,San Diego Rockets,SDR,True,SDR
1969,NBA,Seattle SuperSonics,SEA,False,SEA
1969,NBA,San Francisco Warriors,SFW,True,SFW
1968,ABA,Anaheim Amigos,ANA,False,ANA
1968,ABA,Dallas Chaparrals,DLC,True,DLC
1968,ABA,Denver Rockets,DNR,True,DEN
1968,ABA,Houston Mavericks,HSM,True,HSM
1968,ABA,Indiana Pacers,INA,True,INA
1968,ABA,Kentucky Colonels,KEN,True,KEN
1968,ABA,Minnesota Muskies,MNM,True,MNM
1968,ABA,New Jersey Americans,NJA,False,NJA
1968,ABA,New Orleans Buccaneers,NOB,True,NOB
1968,ABA,Oakland Oaks,OAK,False,OAK
1968,ABA,Pittsburgh Pipers,PTP,True,PTP
1968,NBA,Baltimore Bullets,BAL,False,BAL
1968,NBA,Boston Celtics,BOS,True,BOS
1968,NBA,Chicago Bulls,CHI,True,CHI
1968,NBA,Cincinnati Royals,CIN,False,CIN
1968,NBA,Detroit Pistons,DET,True,DET
1968,NBA,Los Angeles Lakers,LAL,True,LAL
1968,NBA,New York Knicks,NYK,True,NYK
1968,NBA,Philadelphia 76ers,PHI,True,PHI
1968,NBA,San Diego Rockets,SDR,False,SDR
1968,NBA,Seattle SuperSonics,SEA,False,SEA
1968,NBA,San Francisco Warriors,SFW,True,SFW
1968,NBA,St. Louis Hawks,STL,True,STL
1967,NBA,Baltimore Bullets,BAL,False,BAL
1967,NBA,Boston Celtics,BOS,True,BOS
1967,NBA,Chicago Bulls,CHI,True,CHI
1967,NBA,Cincinnati Royals,CIN,True,CIN
1967,NBA,Detroit Pistons,DET,False,DET
1967,NBA,Los Angeles Lakers,LAL,True,LAL
1967,NBA,New York Knicks,NYK,True,NYK
1967,NBA,Philadelphia 76ers,PHI,True,PHI
1967,NBA,San Francisco Warriors,SFW,True,SFW
1967,NBA,St. Louis Hawks,STL,True,STL
1966,NBA,Baltimore Bullets,BAL,True,BAL
1966,NBA,Boston Celtics,BOS,True,BOS
1966,NBA,Cincinnati Royals,CIN,True,CIN
1966,NBA,Detroit Pistons,DET,False,DET
1966,NBA,Los Angeles Lakers,LAL,True,LAL
1966,NBA,New York Knicks,NYK,False,NYK
1966,NBA,Philadelphia 76ers,PHI,True,PHI
1966,NBA,San Francisco Warriors,SFW,False,SFW
1966,NBA,St. Louis Hawks,STL,True,STL
1965,NBA,Baltimore Bullets,BAL,True,BAL
1965,NBA,Boston Celtics,BOS,True,BOS
1965,NBA,Cincinnati Royals,CIN,True,CIN
1965,NBA,Detroit Pistons,DET,False,DET
1965,NBA,Los Angeles Lakers,LAL,True,LAL
1965,NBA,New York Knicks,NYK,False,NYK
1965,NBA,Philadelphia 76ers,PHI,True,PHI
1965,NBA,San Francisco Warriors,SFW,False,SFW
1965,NBA,St. Louis Hawks,STL,True,STL
1964,NBA,Baltimore Bullets,BAL,False,BAL
1964,NBA,Boston Celtics,BOS,True,BOS
1964,NBA,Cincinnati Royals,CIN,True,CIN
1964,NBA,Detroit Pistons,DET,False,DET
1964,NBA,Los Angeles Lakers,LAL,True,LAL
1964,NBA,New York Knicks,NYK,False,NYK
1964,NBA,Philadelphia 76ers,PHI,True,PHI
1964,NBA,San Francisco Warriors,SFW,True,SFW
1964,NBA,St. Louis Hawks,STL,True,STL
1963,NBA,Boston Celtics,BOS,True,BOS
1963,NBA,Chicago Zephyrs,CHZ,False,CHZ
1963,NBA,Cincinnati Royals,CIN,True,CIN
1963,NBA,Detroit Pistons,DET,True,DET
1963,NBA,Los Angeles Lakers,LAL,True,LAL
1963,NBA,New York Knicks,NYK,False,NYK
1963,NBA,San Francisco Warriors,SFW,False,SFW
1963,NBA,St. Louis Hawks,STL,True,STL
1963,NBA,Syracuse Nationals,SYR,True,SYR
1962,NBA,Boston Celtics,BOS,True,BOS
1962,NBA,Chicago Packers,CHP,False,CHP
1962,NBA,Cincinnati Royals,CIN,True,CIN
1962,NBA,Detroit Pistons,DET,True,DET
1962,NBA,Los Angeles Lakers,LAL,True,LAL
1962,NBA,New York Knicks,NYK,False,NYK
1962,NBA,Philadelphia Warriors,PHW,True,PHW
1962,NBA,St. Louis Hawks,STL,False,STL
1962,NBA,Syracuse Nationals,SYR,True,SYR
1961,NBA,Boston Celtics,BOS,True,BOS
1961,NBA,Cincinnati Royals,CIN,False,CIN
1961,NBA,Detroit Pistons,DET,True,DET
1961,NBA,Los Angeles Lakers,LAL,True,LAL
1961,NBA,New York Knicks,NYK,False,NYK
1961,NBA,Philadelphia Warriors,PHW,True,PHW
1961,NBA,St. Louis Hawks,STL,True,STL
1961,NBA,Syracuse Nationals,SYR,True,SYR
1960,NBA,Boston Celtics,BOS,True,BOS
1960,NBA,Cincinnati Royals,CIN,False,CIN
1960,NBA,Detroit Pistons,DET,True,DET
1960,NBA,Minneapolis Lakers,MNL,True,MNL
1960,NBA,New York Knicks,NYK,False,NYK
1960,NBA,Philadelphia Warriors,PHW,True,PHW
1960,NBA,St. Louis Hawks,STL,True,STL
1960,NBA,Syracuse Nationals,SYR,True,SYR
1959,NBA,Boston Celtics,BOS,True,BOS
1959,NBA,Cincinnati Royals,CIN,False,CIN
1959,NBA,Detroit Pistons,DET,True,DET
1959,NBA,Minneapolis Lakers,MNL,True,MNL
1959,NBA,New York Knicks,NYK,True,NYK
1959,NBA,Philadelphia Warriors,PHW,False,PHW
1959,NBA,St. Louis Hawks,STL,True,STL
1959,NBA,Syracuse Nationals,SYR,True,SYR
1958,NBA,Boston Celtics,BOS,True,BOS
1958,NBA,Cincinnati Royals,CIN,True,CIN
1958,NBA,Detroit Pistons,DET,True,DET
1958,NBA,Minneapolis Lakers,MNL,False,MNL
1958,NBA,New York Knicks,NYK,False,NYK
1958,NBA,Philadelphia Warriors,PHW,True,PHW
1958,NBA,St. Louis Hawks,STL,True,STL
1958,NBA,Syracuse Nationals,SYR,True,SYR
1957,NBA,Boston Celtics,BOS,True,BOS
1957,NBA,Fort Wayne Pistons,FTW,True,FTW
1957,NBA,Minneapolis Lakers,MNL,True,MNL
1957,NBA,New York Knicks,NYK,False,NYK
1957,NBA,Philadelphia Warriors,PHW,True,PHW
1957,NBA,Rochester Royals,ROC,False,ROC
1957,NBA,St. Louis Hawks,STL,True,STL
1957,NBA,Syracuse Nationals,SYR,True,SYR
1956,NBA,Boston Celtics,BOS,True,BOS
1956,NBA,Fort Wayne Pistons,FTW,True,FTW
1956,NBA,Minneapolis Lakers,MNL,True,MNL
1956,NBA,New York Knicks,NYK,True,NYK
1956,NBA,Philadelphia Warriors,PHW,True,PHW
1956,NBA,Rochester Royals,ROC,False,ROC
1956,NBA,St. Louis Hawks,STL,True,STL
1956,NBA,Syracuse Nationals,SYR,True,SYR
1955,NBA,Baltimore Bullets,BLB,False,BLB
1955,NBA,Boston Celtics,BOS,True,BOS
1955,NBA,Fort Wayne Pistons,FTW,True,FTW
1955,NBA,Milwaukee Hawks,MLH,False,MLH
1955,NBA,Minneapolis Lakers,MNL,True,MNL
1955,NBA,New York Knicks,NYK,True,NYK
1955,NBA,Philadelphia Warriors,PHW,False,PHW
1955,NBA,Rochester Royals,ROC,True,ROC
1955,NBA,Syracuse Nationals,SYR,True,SYR
1954,NBA,Baltimore Bullets,BLB,False,BLB
1954,NBA,Boston Celtics,BOS,True,BOS
1954,NBA,Fort Wayne Pistons,FTW,True,FTW
1954,NBA,Milwaukee Hawks,MLH,False,MLH
1954,NBA,Minneapolis Lakers,MNL,True,MNL
1954,NBA,New York Knicks,NYK,True,NYK
1954,NBA,Philadelphia Warriors,PHW,False,PHW
1954,NBA,Rochester Royals,ROC,True,ROC
1954,NBA,Syracuse Nationals,SYR,True,SYR
1953,NBA,Baltimore Bullets,BLB,True,BLB
1953,NBA,Boston Celtics,BOS,True,BOS
1953,NBA,Fort Wayne Pistons,FTW,True,FTW
1953,NBA,Indianapolis Olympians,INO,True,INO
1953,NBA,Milwaukee Hawks,MLH,False,MLH
1953,NBA,Minneapolis Lakers,MNL,True,MNL
1953,NBA,New York Knicks,NYK,True,NYK
1953,NBA,Philadelphia Warriors,PHW,False,PHW
1953,NBA,Rochester Royals,ROC,True,ROC
1953,NBA,Syracuse Nationals,SYR,True,SYR
1952,NBA,Baltimore Bullets,BLB,False,BLB
1952,NBA,Boston Celtics,BOS,True,BOS
1952,NBA,Fort Wayne Pistons,FTW,True,FTW
1952,NBA,Indianapolis Olympians,INO,True,INO
1952,NBA,Milwaukee Hawks,MLH,False,MLH
1952,NBA,Minneapolis Lakers,MNL,True,MNL
1952,NBA,New York Knicks,NYK,True,NYK
1952,NBA,Philadelphia Warriors,PHW,True,PHW
1952,NBA,Rochester Royals,ROC,True,ROC
1952,NBA,Syracuse Nationals,SYR,True,SYR
1951,NBA,Baltimore Bullets,BLB,False,BLB
1951,NBA,Boston Celtics,BOS,True,BOS
1951,NBA,Fort Wayne Pistons,FTW,True,FTW
1951,NBA,Indianapolis Olympians,INO,True,INO
1951,NBA,Minneapolis Lakers,MNL,True,MNL
1951,NBA,New York Knicks,NYK,True,NYK
1951,NBA,Philadelphia Warriors,PHW,True,PHW
1951,NBA,Rochester Royals,ROC,True,ROC
1951,NBA,Syracuse Nationals,SYR,True,SYR
1951,NBA,Tri-Cities Blackhawks,TRI,False,TRI
1951,NBA,Washington Capitols,WSC,False,WSC
1950,NBA,Anderson Packers,AND,True,AND
1950,NBA,Baltimore Bullets,BLB,False,BLB
1950,NBA,Boston Celtics,BOS,False,BOS
1950,NBA,Chicago Stags,CHS,True,CHS
1950,NBA,Denver Nuggets,DNN,False,DNN
1950,NBA,Fort Wayne Pistons,FTW,True,FTW
1950,NBA,Indianapolis Olympians,INO,True,INO
1950,NBA,Minneapolis Lakers,MNL,True,MNL
1950,NBA,New York Knicks,NYK,True,NYK
1950,NBA,Philadelphia Warriors,PHW,True,PHW
1950,NBA,Rochester Royals,ROC,True,ROC
1950,NBA,Sheboygan Red Skins,SHE,True,SHE
1950,NBA,St. Louis Bombers,STB,False,STB
1950,NBA,Syracuse Nationals,SYR,True,SYR
1950,NBA,Tri-Cities Blackhawks,TRI,True,TRI
1950,NBA,Waterloo Hawks,WAT,False,WAT
1950,NBA,Washington Capitols,WSC,True,WSC
1949,BAA,Baltimore Bullets,BLB,True,BLB
1949,BAA,Boston Celtics,BOS,False,BOS
1949,BAA,Chicago Stags,CHS,True,CHS
1949,BAA,Fort Wayne Pistons,FTW,False,FTW
1949,BAA,Indianapolis Jets,INJ,False,INJ
1949,BAA,Minneapolis Lakers,MNL,True,MNL
1949,BAA,New York Knicks,NYK,True,NYK
1949,BAA,Philadelphia Warriors,PHW,True,PHW
1949,BAA,Providence Steamrollers,PRO,False,PRO
1949,BAA,Rochester Royals,ROC,True,ROC
1949,BAA,St. Louis Bombers,STB,True,STB
1949,BAA,Washington Capitols,WSC,True,WSC
1948,BAA,Baltimore Bullets,BLB,True,BLB
1948,BAA,Boston Celtics,BOS,True,BOS
1948,BAA,Chicago Stags,CHS,True,CHS
1948,BAA,New York Knicks,NYK,True,NYK
1948,BAA,Philadelphia Warriors,PHW,True,PHW
1948,BAA,Providence Steamrollers,PRO,False,PRO
1948,BAA,St. Louis Bombers,STB,True,STB
1948,BAA,Washington Capitols,WSC,True,WSC
1947,BAA,Boston Celtics,BOS,False,BOS
1947,BAA,Chicago Stags,CHS,True,CHS
1947,BAA,Cleveland Rebels,CLR,True,CLR
1947,BAA,Detroit Falcons,DTF,False,DTF
1947,BAA,New York Knicks,NYK,True,NYK
1947,BAA,Philadelphia Warriors,PHW,True,PHW
1947,BAA,Pittsburgh Ironmen,PIT,False,PIT
1947,BAA,Providence Steamrollers,PRO,False,PRO
1947,BAA,St. Louis Bombers,STB,True,STB
1947,BAA,Toronto Huskies,TRH,False,TRH
1947,BAA,Washington Capitols,WSC,True,WSC
